q1_hash,q2_hash,q1_freq,q2_freq
1486,9332,6,6
7086,45042,17,1
23365,45043,18,9
16410,10205,10,22
23505,936,1,11
2650,2408,22,22
2605,5458,19,23
23506,12868,4,6
23507,26451,1,10
23508,13327,4,7
3184,5830,34,28
23509,33161,30,6
15549,1853,7,6
23510,42337,10,7
23511,41604,5,4
2738,6101,16,11
21361,14819,6,5
16892,578,2,5
10582,22254,4,8
16505,15950,7,4
12253,208,10,10
185,8759,26,35
10462,45044,4,1
1198,34009,15,12
9140,20095,5,7
23512,39,1,6
5858,27270,4,5
11881,22774,8,5
1078,14111,29,21
4052,45045,10,1
15088,2587,13,13
3847,45046,7,2
2863,45047,6,5
7527,1125,7,10
23513,32973,4,7
9638,23310,7,7
1439,10910,18,26
2877,21085,7,7
23514,38807,10,9
1457,4030,25,26
13515,45048,4,4
4451,15408,6,5
23515,602,1,7
18889,7718,77,2
1788,45049,16,1
23516,31450,1,10
8783,523,9,12
2723,2775,9,9
18302,45050,5,1
23517,5543,6,6
23518,26111,1,4
20096,38661,5,7
3689,45051,4,1
18144,45052,4,2
23519,473,2,4
8646,41099,23,25
1567,35598,9,7
21560,5492,7,6
4001,7493,12,13
18451,45053,4,2
23520,615,1,19
10756,3969,12,8
12356,10349,12,13
23521,36299,1,4
5211,21441,9,10
6590,11818,16,20
23522,17971,1,4
22557,45054,5,1
23523,34276,5,6
16318,5462,11,10
286,3119,29,33
4079,2144,3,26
4114,22362,12,3
9391,45055,7,1
23524,25108,1,4
10593,45056,4,1
13674,8347,7,7
23525,7245,1,13
13604,24273,6,6
23526,45057,5,1
23527,17341,1,7
8431,9083,32,35
23528,20713,3,4
23529,35456,1,12
664,26574,49,41
14228,15064,18,7
23530,18740,7,9
17936,5201,15,17
60,45058,4,1
23531,26562,5,5
16198,341,11,14
14054,45059,4,1
23532,26410,1,5
12101,33984,4,2
8338,45060,4,1
667,26676,4,4
23533,35235,1,6
680,10910,16,26
19895,26731,7,6
23534,39462,5,4
23535,45061,6,1
3332,3270,13,13
21932,45062,7,3
23536,16313,8,7
4233,11242,17,17
796,34436,16,5
23537,45063,1,4
23538,45064,1,4
768,31505,27,26
16046,45065,5,1
491,27052,38,24
18245,22579,9,2
4236,31989,19,31
11620,45066,4,1
23539,36132,1,12
21976,13508,3,7
23540,45067,6,1
16480,13689,4,7
2731,1600,16,25
12873,234,24,19
23541,318,10,21
4438,36406,46,12
16489,3908,5,5
9786,11952,6,6
23542,39256,1,16
1045,29377,4,20
8832,7314,31,27
23543,24541,1,5
16789,45068,5,4
23544,31794,1,4
5903,8659,4,4
23545,4386,1,29
239,44001,6,5
2084,1990,16,15
6427,3439,11,11
16996,45069,5,2
988,8856,26,26
12919,14249,13,19
14798,45070,12,1
1464,1335,20,20
4362,45071,4,1
23546,28222,1,6
8147,10463,13,12
1214,25485,29,27
23547,22147,1,6
9110,32012,6,2
23548,22968,1,6
23549,3168,1,19
3416,32877,10,11
15223,30857,8,8
4044,24173,9,4
23550,4181,1,6
2078,28255,7,4
139,20209,26,2
6341,20080,11,17
23551,45072,5,1
23552,45073,4,1
6372,1577,3,5
18532,31709,8,4
23553,45074,5,6
1065,7314,18,27
23554,45075,5,5
5059,36087,13,9
6201,30069,7,6
10243,41128,8,4
1262,291,16,13
23555,31886,7,8
18581,45076,8,1
5785,2401,13,13
23556,28167,1,4
5350,45077,9,1
16094,45078,5,1
15031,36372,6,5
7247,25923,9,8
3706,45079,10,1
3513,3063,21,23
7143,45080,4,1
23557,39264,12,11
7109,10002,4,7
23558,45081,4,5
369,32056,14,16
835,40953,6,5
1159,20968,13,9
23559,30205,1,8
23560,45082,4,2
13502,28791,12,7
2012,10477,27,65
23561,45083,7,1
18956,32704,4,2
16113,30515,11,7
20756,15049,12,15
23562,10757,2,7
23563,41924,1,5
1785,45084,5,5
6810,24390,26,27
18155,45085,10,1
23564,11530,2,29
9980,33833,21,2
23565,3702,3,4
23566,45086,4,1
16235,23843,8,9
3435,22524,9,20
4786,18287,21,21
21336,45087,7,1
7418,9212,2,8
2857,11200,6,4
20431,27399,5,4
8502,22954,11,11
23567,14564,5,5
23568,13049,1,22
23569,26329,5,2
23443,33038,2,40
4276,45088,5,1
1682,42650,4,4
18054,29109,12,12
23570,45089,7,2
5371,498,5,15
23571,45090,1,4
23572,45091,5,4
6151,39234,22,8
2781,3552,16,18
23573,7616,1,5
23574,4021,4,15
9185,4438,36,46
23575,45092,4,1
4225,24292,8,11
5047,14470,4,4
23576,42327,1,5
13918,16924,9,8
23577,45093,4,1
23578,23082,1,5
12586,18506,18,15
1008,41099,35,25
9438,14525,5,2
684,17305,21,18
23579,4525,1,7
1432,6303,23,20
23580,45094,4,1
5513,45095,21,1
8367,36877,10,6
23581,38761,3,4
23582,21214,1,6
23583,36870,6,7
15989,41303,3,5
620,30970,4,3
12761,45096,7,1
5105,20714,6,6
15586,45097,5,1
23584,3117,1,6
23585,37510,11,7
3721,3523,19,19
23586,45098,5,1
10641,8891,8,5
10518,13032,15,15
11198,9132,5,5
3806,45099,5,1
23587,23135,1,5
5819,17333,5,4
23588,22572,1,4
20703,37313,12,10
23589,10477,1,65
6471,21812,26,17
23590,14182,1,4
4005,45100,6,1
1541,15026,7,8
23591,25140,2,6
12214,24699,17,13
1897,5801,8,3
12163,45101,4,1
6054,35966,21,9
23592,37487,1,7
23593,15174,7,6
1597,176,26,26
201,45102,19,1
8443,8173,10,12
3675,16979,32,33
20790,1600,20,25
9269,41647,2,4
23594,10301,1,4
22666,74,7,9
16340,45103,9,1
9248,45104,5,1
23595,14692,4,5
1693,1543,13,18
23596,7486,1,7
23597,15042,1,5
23598,45105,4,1
9078,3208,15,22
1912,14063,3,5
4488,45106,4,1
23599,45107,4,1
9378,2393,41,28
16987,9477,2,6
851,18905,12,11
23600,23278,7,8
10257,16382,8,8
6526,41963,8,6
8370,25195,3,6
23601,39826,4,2
23602,39624,2,7
7280,5458,21,23
23603,11444,2,12
7846,497,8,8
23604,39898,1,6
23605,9650,1,43
22315,45108,5,1
23606,45109,5,1
3188,17004,4,6
23607,10620,1,5
7967,18083,2,7
23608,17671,1,11
4947,333,38,51
9686,12454,23,28
23609,7043,1,15
23610,38534,2,4
11738,36027,17,14
23611,6034,1,5
23612,27171,1,6
4785,10226,28,18
2436,24794,15,12
8398,16141,6,6
3699,1426,34,36
8183,45110,7,1
23613,45111,1,4
504,5122,36,32
20751,15935,6,6
16300,16810,12,14
23614,7663,2,5
9797,7361,18,47
13954,23203,8,4
7623,45112,5,1
11751,41222,7,10
17249,38951,11,13
14634,30699,8,8
23615,45113,5,1
23616,20511,2,7
1214,22690,29,23
6688,19189,7,6
23617,30601,1,4
3721,9343,19,19
22035,24894,13,11
4883,22177,9,7
22001,45114,7,2
16391,45115,8,1
1005,45116,11,1
1029,11793,49,20
2368,25485,29,27
1317,5480,45,48
23618,16437,1,6
23619,39421,25,24
23620,41313,6,5
23190,45117,5,1
23621,40177,9,6
23622,44673,6,2
156,2602,12,12
23623,45118,1,5
23624,45119,6,1
1597,45120,26,2
23625,27228,1,5
13330,30006,4,3
10089,1439,19,18
576,17535,19,17
23626,45121,6,1
12235,29897,10,9
14158,45122,7,1
23627,15215,1,61
1619,20790,22,20
23628,38553,6,6
12648,26309,8,2
23629,12467,5,2
734,6149,7,8
4784,16179,9,7
23630,34471,1,6
8103,1273,20,28
10741,27917,16,19
23446,22471,10,14
8260,8982,14,21
23631,22445,1,6
7432,45123,8,2
23632,15071,1,6
7843,9746,9,8
23633,3404,6,6
13651,18869,5,7
225,3119,33,33
23634,27879,4,4
23635,34240,4,3
11596,45124,7,1
22598,29532,5,2
3385,1198,13,15
23636,45125,4,1
8185,36869,7,4
21555,1498,7,7
14276,16518,2,11
3669,32470,8,8
23637,35987,2,20
15504,45126,4,1
2781,33577,16,17
362,45127,4,1
8942,3266,23,29
23638,45128,4,1
23639,37039,1,4
2761,39024,8,7
9586,10381,11,15
21039,45129,4,4
23640,12623,1,5
19055,45130,8,1
23641,12844,1,5
23642,34429,4,4
13311,4462,6,6
2092,45131,6,1
23643,38492,1,6
6365,35119,6,3
1519,6538,19,20
1714,25177,17,15
12864,6288,24,17
23644,11551,1,4
16314,35032,5,6
1003,45132,6,1
11913,45133,9,1
15456,7965,5,7
16343,30227,7,5
22935,1592,9,10
357,40504,6,8
332,19512,7,20
10419,45134,4,1
23645,34283,1,9
1033,17657,21,9
8155,45135,4,2
18561,4440,14,9
11019,21855,14,3
163,21649,7,17
23646,24417,8,6
16792,36625,13,9
14465,42233,9,6
18524,4378,17,20
2556,28203,21,6
23647,35769,1,5
802,34193,19,14
23648,44276,3,4
10822,40276,4,5
1730,20365,15,2
1556,6716,5,5
19429,24748,7,4
10014,344,7,7
23649,912,5,7
23650,6224,1,6
6955,45136,11,1
23651,45137,4,2
14667,1964,10,5
1232,4325,14,13
22398,38381,10,10
23652,45138,8,1
2609,5552,9,9
1563,6144,10,18
12257,45139,5,1
236,3209,146,25
23653,45140,8,1
12190,24634,4,4
23654,34691,7,8
23655,45141,4,1
1457,3026,25,37
13496,35526,6,4
23656,33798,1,4
23657,223,1,9
23658,8626,1,9
23659,36269,1,9
6789,27822,4,2
3097,7991,11,12
4559,2815,9,9
9332,32312,6,6
5553,16833,14,11
9003,2040,13,45
20595,23422,9,10
2367,15223,8,8
13532,13086,17,9
177,7585,25,28
7102,5840,8,10
21109,6082,19,18
23660,10477,1,65
23661,2341,1,15
23662,300,1,5
3791,45142,4,1
17634,45143,5,1
1630,38668,4,4
18332,45144,4,1
2892,38303,4,5
23663,292,1,22
23664,19495,1,5
23665,3641,1,4
5319,27646,11,6
23666,23939,1,8
23667,8233,1,4
14259,45145,4,1
23668,16903,1,8
5129,26,41,48
23669,37725,9,13
20966,7617,4,6
23670,37025,1,4
10236,45146,4,3
7764,1635,8,9
23671,25276,9,12
23672,44599,1,4
7621,24618,16,8
19386,45147,5,4
23673,29358,5,7
11200,39915,4,4
23674,39284,1,4
11452,15251,4,10
22640,40431,4,3
9797,1364,18,48
1044,191,34,29
9662,23290,4,5
23675,13074,1,5
4484,39842,17,5
10808,41548,4,4
23676,40695,1,11
10362,7585,27,28
12783,2290,6,8
6993,7697,11,13
10842,2324,10,10
23677,15239,1,25
491,603,38,22
23678,14236,2,4
6721,45148,7,1
23679,43443,7,6
8927,42964,10,11
5214,16410,18,10
23680,45149,4,1
23681,5588,1,9
23682,10524,1,16
23683,35405,6,6
17022,45150,10,1
2183,13154,25,33
23684,27743,1,7
6590,6785,16,21
17624,38989,4,22
23685,35686,1,5
19144,45068,5,4
16665,33343,9,9
18610,1497,11,10
13994,34193,2,14
23686,34252,3,16
17270,34005,15,25
13842,25991,4,7
23687,22901,6,7
23688,39405,1,7
3016,11507,21,13
4808,23690,6,6
4464,6776,6,7
619,824,14,11
1290,25110,9,10
6173,45151,5,1
8992,37210,17,11
23689,36497,2,12
4269,24788,7,5
2223,45152,5,1
9097,42655,11,10
19414,45153,5,1
14514,14574,11,20
12309,35480,4,4
23690,3364,6,6
23691,21290,1,10
19863,6093,3,15
23692,8313,1,5
17958,24959,6,10
23090,5987,8,8
21328,41809,3,4
10481,45154,14,1
1977,5230,17,15
23693,12261,2,12
19230,45155,7,1
23694,45156,4,1
563,19213,38,36
3921,1341,18,17
23695,6193,2,6
23696,31571,1,6
23697,35824,5,2
23698,45157,1,4
4672,33249,3,5
14999,30074,4,2
917,6302,43,12
1212,6640,18,17
4131,45158,13,9
3120,45159,8,1
7479,45160,10,1
17731,4208,21,21
5252,9754,10,9
23699,34795,2,20
9821,45161,5,1
13092,12014,2,21
23700,1048,6,15
8776,45162,6,1
10706,2235,4,4
23701,45163,5,1
5870,29189,13,10
2002,18790,18,21
2032,45164,24,1
19181,45165,9,1
23702,13923,1,10
23703,35915,1,5
3238,37191,15,12
2086,41711,13,9
23704,45166,5,1
11184,30194,22,46
495,5254,12,13
23705,45167,1,4
8521,18699,14,12
23706,38039,1,4
17346,1571,7,7
1219,15192,47,36
8276,37602,7,7
4909,38951,13,13
6454,45168,5,1
13880,42770,2,6
19138,45169,4,1
23707,27702,1,5
22690,261,23,30
1153,4545,11,13
23708,27743,1,7
23709,16817,1,4
8517,27871,6,5
1125,1640,10,39
21210,36975,4,2
4184,7069,4,8
23710,45170,1,4
23711,946,11,11
23712,18100,1,4
11676,35533,9,8
23713,5072,1,4
1019,909,34,40
23714,45171,4,1
16414,39815,3,4
19699,25028,2,5
23715,7245,1,13
1494,19558,38,33
23716,23629,1,5
16706,17815,4,3
3202,45172,8,1
20983,45173,5,1
20086,33575,6,9
9597,33639,14,13
23717,31746,6,2
23718,35743,1,7
986,35129,6,5
23719,2838,4,6
23720,4484,1,17
23721,41993,5,4
9699,1563,18,10
15868,25576,5,6
23722,45174,4,1
2042,45175,13,1
23723,1061,7,15
1952,32336,10,11
4995,5911,33,9
2877,23621,7,9
5013,45176,6,1
23724,45177,4,1
23725,25261,1,7
23726,9753,3,8
3291,45178,12,2
23727,13728,1,8
22467,45179,8,1
23728,2826,3,17
20538,6770,29,36
53,31210,7,6
4130,2668,9,4
9550,45180,5,1
17451,21663,5,5
11928,4891,17,11
18867,5730,3,11
21772,33344,9,5
2157,4931,13,13
7807,45181,11,1
22297,9894,11,13
23729,21291,1,10
23730,16579,1,7
877,39105,5,3
4325,8107,13,8
18355,45182,4,1
23731,45183,7,1
556,5793,27,39
23732,35134,1,35
22719,44930,7,7
23733,37450,5,7
23734,13618,5,7
23735,16907,1,4
1887,5458,22,23
10732,23448,15,10
23736,34969,19,105
16265,32256,6,15
7332,22734,32,36
16768,45184,9,1
20559,34796,10,12
315,12802,32,9
23737,35733,1,5
2377,45185,4,1
18663,14244,9,4
23738,40365,1,4
23739,38740,1,5
23740,45186,4,1
23741,45187,11,1
23742,9688,1,4
23743,12386,4,17
7226,8570,4,2
23744,10951,1,11
23745,24877,1,17
9587,45188,5,2
13478,12607,9,11
16732,24051,14,13
23746,20648,1,8
18576,11345,9,10
4462,45189,6,1
18821,45190,5,1
21624,8300,12,11
22393,23619,9,25
4391,45191,4,1
2718,34749,42,44
2952,1871,24,16
17682,12651,2,22
10952,45192,5,1
7595,27783,7,7
23747,40649,6,5
4333,22327,7,3
23748,45193,5,1
1379,10698,12,13
9943,1358,41,40
1142,18606,20,18
14965,23237,8,11
1447,34969,13,105
1814,45194,7,1
5682,34231,2,30
23749,11780,12,13
23750,24349,1,5
13311,45195,6,1
23751,45196,4,1
23752,45197,4,1
23753,40843,1,4
23754,44041,1,4
14263,16931,14,12
10700,45198,6,1
2703,2963,20,29
23755,33085,7,10
23585,10193,11,12
3466,17012,5,7
4611,16604,17,13
10539,6303,22,20
1974,8627,6,19
23756,35134,7,35
23420,45199,6,1
4470,28677,7,5
19561,24772,7,4
4994,42186,5,5
23757,41392,1,5
23758,45200,6,4
11933,43007,7,4
1712,23857,42,38
21568,21204,2,7
177,8872,25,29
23759,35270,17,20
12383,45201,4,1
22181,15680,6,6
10650,45202,22,1
23760,43775,2,4
23761,38125,1,11
23762,45203,5,1
418,8539,27,26
5002,45204,7,1
3706,45205,10,1
23763,34462,1,8
15450,45206,9,1
23764,19310,2,8
13656,45207,4,1
15772,37070,5,5
21199,23052,6,4
23765,25522,4,5
23766,10951,1,11
23767,5741,1,26
5504,8043,9,8
7579,23482,16,19
23768,45208,5,1
23769,36972,1,4
10453,21232,5,5
23770,34667,1,14
23771,41871,1,6
1815,35218,13,18
22900,8101,2,5
8703,12487,8,11
20582,45209,8,1
23772,12672,6,17
23773,24190,4,2
23774,13520,1,7
23775,6878,3,6
23776,34687,3,21
23777,45063,1,4
23778,9986,9,11
23779,45210,7,1
23780,236,1,146
23781,37731,3,4
23782,8221,8,8
5164,26551,9,9
6102,28252,33,15
1019,418,34,27
11170,45211,6,1
23783,19736,4,4
20670,16109,2,4
20180,9425,6,6
23784,22319,1,4
23785,21443,9,5
23786,31104,12,8
23787,5697,1,23
5261,14554,5,6
23788,36313,1,4
11910,22819,6,4
18637,45212,4,2
9225,24567,11,9
8274,45213,6,1
2454,1586,10,7
13266,45214,7,1
3,45215,4,2
3524,9343,19,19
23789,19462,6,12
23790,45216,5,1
13641,35972,10,8
23791,45217,4,1
23792,39238,10,12
3951,7440,30,14
14288,10765,5,8
7562,36916,11,11
23793,11530,1,29
8714,45218,6,1
2782,22349,15,13
10620,45219,5,1
15981,42337,10,7
23794,6726,5,5
23795,45220,4,1
5857,45221,19,1
23796,32034,1,35
2089,7774,25,31
21322,42130,4,6
14140,45222,8,2
6612,8239,5,2
4335,45223,8,1
9946,25689,5,4
19944,45224,10,2
7910,20927,5,4
8010,16542,5,4
17532,3493,24,49
23797,37366,4,7
3457,20161,21,13
2314,40080,14,5
1256,2972,17,24
2208,1619,26,22
932,11249,16,18
23798,22006,1,6
10763,270,12,52
3138,11922,14,12
4284,45225,7,3
4353,7625,13,15
23169,45226,4,6
4548,38731,5,2
14945,31593,5,5
1639,45227,9,2
23799,36979,1,5
12979,45228,7,1
11088,32579,8,9
23800,2287,1,23
23801,12133,1,4
13695,4627,5,5
23802,33830,3,4
19942,36557,6,6
3569,12509,25,25
20327,10465,7,6
10481,11516,14,2
324,40874,4,5
12336,8663,20,12
23803,21871,1,6
148,1317,41,45
22194,1752,5,8
2322,10325,5,6
23804,30336,7,8
15033,38735,4,5
17744,16247,8,8
9193,29189,12,10
23805,27304,5,2
9890,40881,17,8
23806,28259,1,6
12224,28533,7,11
2592,45229,6,1
10152,37818,25,8
6148,2579,2,8
23807,44599,1,4
1196,10129,8,8
23808,40464,1,5
570,28062,4,5
23809,44078,1,4
246,5480,40,48
418,2368,27,29
21340,33306,7,7
23810,22892,1,11
1019,3334,34,27
2359,24652,5,4
23811,31133,2,7
18965,152,5,6
287,45230,8,1
11125,18700,3,7
12714,24300,14,12
23812,24544,1,6
2270,1505,24,17
23813,45231,4,1
8168,11503,8,10
16243,31089,8,2
2531,18986,22,16
23814,38773,2,15
8484,45232,6,6
23815,2559,1,24
11099,10846,6,4
23816,21608,1,8
1036,5291,6,12
9410,32336,15,11
23805,45233,5,1
16665,16543,9,9
23817,6243,1,5
23818,27127,10,4
15368,45234,8,1
23819,41151,7,5
12121,45235,10,1
18406,45236,12,3
23820,11497,1,6
13866,23954,8,10
9537,25317,9,3
6991,676,8,9
8227,14127,5,4
9165,13124,19,11
16502,45237,7,1
23821,45238,6,1
23822,16162,2,17
21457,45239,4,1
10854,23733,5,5
8499,6608,19,20
23823,16803,2,8
6516,40614,6,9
15940,13205,2,5
2801,2389,24,26
7833,23845,8,11
5520,17293,4,6
20488,35283,5,8
17484,45240,5,1
23824,12249,1,5
23825,26834,1,4
21131,36324,22,20
145,18330,13,10
22254,34852,8,2
3903,1420,8,13
2244,23000,6,4
560,11885,6,5
4282,10399,2,6
18581,45241,8,1
23826,3139,2,5
23827,14166,1,5
23828,275,1,36
23829,43771,1,4
16218,22381,2,6
23830,45242,4,1
23831,30428,1,4
4688,45243,7,6
23832,17382,1,9
23833,40512,6,5
23834,11126,12,11
19216,45244,4,1
2467,43655,4,6
17580,45245,12,1
23835,1640,6,39
4292,15114,19,15
17627,4835,5,10
5870,26735,13,15
2114,8661,19,20
23836,45246,4,1
5120,5272,19,14
7611,45247,5,1
2497,45248,5,1
216,2125,24,24
230,45249,5,1
23837,14202,1,4
23838,23697,1,5
1342,39456,6,2
2396,8510,45,28
15777,4351,20,22
21250,35629,6,4
23839,15425,1,25
23840,13458,1,10
23187,34305,5,4
2411,45250,7,1
23841,45251,1,4
23842,31989,1,31
14437,26678,4,9
15875,13416,12,16
19166,45252,4,4
17447,35168,5,4
18499,16983,13,11
9183,25742,5,6
17923,45253,5,1
8941,3194,18,28
3602,26685,5,6
22170,7031,3,15
18897,45254,5,1
4045,45255,4,1
7886,45256,4,2
22690,29690,23,34
23843,5686,9,8
23844,34969,1,105
12408,40023,10,4
2429,45257,4,1
8041,18235,5,11
23845,38217,11,8
18033,45258,6,3
23846,1605,5,6
23847,25968,1,4
13869,45259,14,2
23848,45260,5,3
3946,8448,8,7
21538,45261,10,1
130,5655,8,10
74,45262,9,1
23849,4634,2,11
23850,16490,2,8
23851,45263,4,1
23852,22525,1,5
13731,45264,7,1
9088,15269,17,18
7599,11039,27,27
23853,10524,1,16
9658,26063,14,8
16266,14989,27,20
6744,4947,38,38
14184,28009,5,6
4415,8064,14,11
2794,45265,26,1
11388,44950,15,2
23854,41043,1,4
21569,45266,6,1
23855,9964,6,5
14238,45267,4,1
23856,1433,2,10
527,7774,22,31
23857,41172,38,2
10725,33828,10,9
23858,10406,1,15
17081,45268,7,1
21899,15177,6,6
7036,18862,5,5
12971,42025,17,10
5557,24900,11,9
9809,26090,14,2
5167,36485,14,12
23859,34180,1,14
23860,37248,7,6
5730,34443,11,12
2999,15534,10,16
23861,772,1,19
4989,445,33,23
421,1173,33,36
1557,45269,9,1
23862,8479,2,19
812,8759,27,35
2222,40849,10,4
23863,18098,5,5
16806,7976,10,5
8334,24452,8,6
5923,7340,13,16
23864,6869,1,9
23865,22835,1,10
3766,429,32,32
2256,23219,11,12
4556,45270,17,1
23866,45271,5,1
23867,34637,1,6
23868,21492,9,6
7823,45272,9,1
23869,34457,1,4
10475,14708,2,4
3005,45273,4,1
23870,32984,1,4
23871,45274,5,1
23872,41317,1,5
2894,45275,4,1
23873,11404,5,6
23874,35367,23,24
23875,22022,1,24
2042,45276,13,2
1029,9870,49,12
4743,28641,8,9
8615,21787,7,5
23876,28778,1,5
23877,44098,1,5
1325,35756,10,13
3074,197,5,5
2256,8445,11,10
11760,34292,12,19
23878,6238,2,4
23879,16748,1,4
903,14249,17,19
22864,9592,2,11
21585,38244,6,5
10539,2982,22,18
23880,37747,5,5
23881,45277,6,1
23882,45278,4,1
23883,45279,4,1
1553,15192,41,36
19908,18732,4,3
23884,24335,1,5
1208,36071,10,9
23885,20248,4,4
23886,37556,12,11
23887,22709,1,5
23888,45280,10,1
148,3964,41,43
12315,32383,9,10
9633,45281,5,1
23889,40382,1,5
3169,14043,10,12
23890,27816,1,4
7386,38457,9,31
5742,2212,7,8
15210,2519,9,10
12583,45282,4,2
14621,45283,9,1
23891,40879,1,5
707,11932,18,14
1841,8126,33,17
2794,5658,26,13
623,41295,18,14
12537,45284,5,1
8109,1579,12,16
19735,8474,6,20
21810,36662,7,7
1079,1083,31,49
23892,37874,4,7
23893,2133,1,5
20526,7247,6,9
5635,28329,10,10
23894,41548,1,4
1317,2048,45,49
23895,9721,1,5
2850,31169,16,5
7936,45285,4,1
23896,35469,1,18
23897,28539,4,2
23898,13987,1,4
23899,6800,1,5
14912,19279,7,6
7874,36490,6,6
23900,9216,1,5
8832,13912,31,24
23901,35639,22,14
2144,41491,26,5
21396,6176,6,5
23902,4263,5,6
23903,2937,4,28
4537,45286,5,1
5922,3811,10,9
14749,16251,19,9
12508,45287,11,1
23904,18242,1,4
23905,35144,1,9
1000,45288,4,5
1507,8872,30,29
22381,35258,6,6
23906,27745,1,8
1065,6261,18,31
23907,34143,1,13
6075,2882,12,8
8872,3222,29,32
15587,45289,4,1
7022,16087,4,5
11853,41553,6,5
23908,13058,1,22
3026,1426,37,36
3545,45290,4,1
12902,20041,7,5
20596,30316,6,5
23909,43852,1,4
749,5685,27,24
12445,19032,5,6
11266,24631,7,6
23910,6681,1,5
10940,45291,4,1
9460,14577,6,7
3389,11571,19,20
23911,27639,1,5
1637,15789,33,34
3146,535,10,13
23912,2522,1,13
19778,12607,5,11
23913,42993,1,4
13166,9850,17,10
225,11903,33,31
2125,5467,24,9
5352,10790,17,22
5177,34391,26,31
23914,38604,1,4
19646,9091,2,5
9693,10329,27,41
3287,45292,9,1
9900,3636,5,6
23915,45293,6,1
23916,33754,1,4
987,16871,33,33
12487,28525,11,6
5994,26,30,48
23197,15196,5,5
11408,2423,5,5
1002,37049,7,11
11969,45294,4,1
11242,22783,17,16
23917,27015,1,19
23918,45295,5,1
6590,45296,16,1
2563,9963,13,10
2531,7017,22,20
12720,45297,5,1
9965,26545,6,8
4062,11367,19,12
9971,1652,13,12
23919,10477,1,65
10361,2175,23,20
4305,4584,6,4
23202,15378,4,4
23920,44042,1,4
1748,45298,7,1
23921,36431,1,7
23922,45299,9,1
23923,42904,1,4
16831,45300,4,1
3144,23711,8,11
6066,19908,5,4
21607,45301,3,4
23924,5779,2,35
2211,21163,20,19
768,24764,27,11
5086,11890,6,8
13999,45302,5,1
6533,16698,4,3
23925,19553,1,17
18547,27080,5,5
